"","day","hour","min","temp_log","temp_set","hum_log","hum_set"
"1307",2,16,46,23.9,24.3,60,63
"1308",2,16,47,23.8,24.3,60,63
"1309",2,16,48,23.9,24.3,60,63
"1310",2,16,49,24,24.3,60,63
"1311",2,16,50,23.9,24.3,60,63
"1312",2,16,51,23.9,24.3,60,63
"1313",2,16,52,23.9,24.3,61,63
"1314",2,16,53,24,24.3,61,63
"1315",2,16,54,23.9,24.3,62,63
"1316",2,16,55,23.9,24.3,61,63
"1317",2,16,56,23.9,24.3,62,63
"1318",2,16,57,23.8,24.3,61,63
"1319",2,16,58,23.9,24.3,60,63
"1320",2,16,59,23.8,24.3,61,63
"1321",2,17,0,23.9,24.3,60,63
"1322",2,17,1,23.9,24.3,60,63
"1323",2,17,2,23.9,24.3,60,63
"1324",2,17,3,24,24.3,60,63
"1325",2,17,4,23.9,24.3,60,63
"1326",2,17,5,23.9,24.3,60,63
"1327",2,17,6,23.9,24.3,60,63
"1328",2,17,7,23.9,24.3,59,63
"1329",2,17,8,23.9,24.3,59,63
"1330",2,17,9,23.9,24.3,59,63
"1331",2,17,10,23.9,24.3,60,63
"1332",2,17,11,23.9,24.3,59,63
"1333",2,17,12,23.9,24.3,59,63
"1334",2,17,13,23.9,24.3,59,63
"1335",2,17,14,23.9,24.3,60,63
"1336",2,17,15,23.9,24.3,61,63
"1337",2,17,16,23.8,24.3,60,63
"1338",2,17,17,23.9,24.3,60,63
"1339",2,17,18,23.9,24.3,59,63
"1340",2,17,19,23.9,24.3,60,63
"1341",2,17,20,23.9,24.3,59,63
"1342",2,17,21,23.9,24.3,59,63
"1343",2,17,22,23.9,24.3,60,63
"1344",2,17,23,23.8,24.3,60,63
"1345",2,17,24,23.9,24.3,61,63
"1346",2,17,25,23.9,24.3,61,63
"1347",2,17,26,23.9,24.3,60,63
"1348",2,17,27,23.9,24.3,60,63
"1349",2,17,28,23.9,24.3,60,63
"1350",2,17,29,24,24.3,59,63
"1351",2,17,30,23.9,24.3,59,63
"1352",2,17,31,23.8,24.3,59,63
"1353",2,17,32,24,24.3,59,63
"1354",2,17,33,23.9,24.3,59,63
"1355",2,17,34,23.9,24.3,60,63
"1356",2,17,35,23.8,24.3,59,63
"1357",2,17,36,23.9,24.3,60,63
"1358",2,17,37,23.9,24.3,60,63
"1359",2,17,38,23.9,24.3,60,63
"1360",2,17,39,23.9,24.3,59,63
"1361",2,17,40,23.9,24.3,59,63
"1362",2,17,41,23.8,24.3,59,63
"1363",2,17,42,23.9,24.3,60,63
"1364",2,17,43,23.9,24.3,60,63
"1365",2,17,44,23.8,24.3,60,63
"1366",2,17,45,23.9,24.3,61,63
"1367",2,17,46,23.8,24.3,62,63
"1368",2,17,47,23.9,24.3,62,63
"1369",2,17,48,23.9,24.3,62,63
"1370",2,17,49,23.8,24.3,62,63
"1371",2,17,50,23.8,24.3,64,63
"1372",2,17,51,23.9,24.3,63,63
"1373",2,17,52,23.8,24.3,65,63
"1374",2,17,53,23.8,24.3,65,63
"1375",2,17,54,23.7,24.3,65,63
"1376",2,17,55,23.9,24.3,64,63
"1377",2,17,56,23.8,24.3,65,63
"1378",2,17,57,23.8,24.3,64,63
"1379",2,17,58,23.8,19.6,66,80
"1380",2,17,59,22.6,19.6,72,80
"1381",2,18,0,21.6,19.6,75,80
"1382",2,18,1,20.4,19.6,76,80
"1383",2,18,2,19.6,19.6,78,80
"1384",2,18,3,19.6,19.6,81,80
"1385",2,18,4,20.3,19.6,82,80
"1386",2,18,5,19.7,19.6,79,80
"1387",2,18,6,19.6,19.6,82,80
"1388",2,18,7,20.1,19.6,82,80
"1389",2,18,8,19.4,19.6,79,80
"1390",2,18,9,19.7,19.6,81,80
"1391",2,18,10,20.2,19.6,83,80
"1392",2,18,11,19.3,19.6,79,80
"1393",2,18,12,19.6,19.6,81,80
"1394",2,18,13,20.1,19.6,84,80
"1395",2,18,14,19.4,19.6,79,80
"1396",2,18,15,19.6,19.6,82,80
"1397",2,18,16,20,19.6,83,80
"1398",2,18,17,19.8,19.6,83,80
"1399",2,18,18,19.9,19.6,78,80
"1400",2,18,19,19.8,19.6,84,80
"1401",2,18,20,19.7,19.6,79,80
"1402",2,18,21,19.8,19.6,85,80
"1403",2,18,22,19.5,19.6,82,80
"1404",2,18,23,19.8,19.6,82,80
"1405",2,18,24,19.5,19.6,83,80
"1406",2,18,25,19.6,19.6,77,80
"1407",2,18,26,19.6,19.6,85,80
"1408",2,18,27,19.4,19.6,81,80
"1409",2,18,28,19.8,19.6,84,80
"1410",2,18,29,19.4,19.6,83,80
"1411",2,18,30,19.6,19.6,78,80
"1412",2,18,31,19.6,19.6,84,80
"1413",2,18,32,19.4,19.6,80,80
"1414",2,18,33,19.7,19.6,84,80
"1415",2,18,34,19.3,19.6,82,80
"1416",2,18,35,19.7,19.6,80,80
"1417",2,18,36,19.5,19.6,84,80
"1418",2,18,37,19.5,19.6,77,80
"1419",2,18,38,19.6,19.6,85,80
"1420",2,18,39,19.3,19.6,82,80
"1421",2,18,40,19.7,19.6,82,80
"1422",2,18,41,19.5,19.6,83,80
"1423",2,18,42,19.5,19.6,77,80
"1424",2,18,43,19.6,19.6,84,80
"1425",2,18,44,19.4,19.6,80,80
"1426",2,18,45,19.7,19.6,85,80
"1427",2,18,46,19.3,19.6,82,80
"1428",2,18,47,19.6,19.6,80,80
"1429",2,18,48,19.4,19.6,83,80
"1430",2,18,49,19.6,19.6,77,80
"1431",2,18,50,19.6,19.6,84,80
"1432",2,18,51,19.3,19.6,81,80
"1433",2,18,52,19.6,19.6,84,80
"1434",2,18,53,19.4,19.6,83,80
"1435",2,18,54,19.6,19.6,79,80
"1436",2,18,55,19.5,19.6,84,80
"1437",2,18,56,19.5,19.6,78,80
"1438",2,18,57,19.6,19.6,85,80
"1439",2,18,58,19.3,19.6,82,80
"1440",2,18,59,19.6,19.6,81,80
"1441",2,19,0,19.4,19.6,83,80
"1442",2,19,1,19.5,19.6,77,80
"1443",2,19,2,19.5,19.6,84,80
"1444",2,19,3,19.3,19.6,81,80
"1445",2,19,4,19.6,19.6,84,80
"1446",2,19,5,19.3,19.6,82,80
"1447",2,19,6,19.6,19.6,79,80
"1448",2,19,7,19.5,19.6,84,80
"1449",2,19,8,19.4,19.6,78,80
"1450",2,19,9,19.6,19.6,85,80
"1451",2,19,10,19.2,19.6,82,80
"1452",2,19,11,19.6,19.6,82,80
"1453",2,19,12,19.3,19.6,83,80
"1454",2,19,13,19.6,19.6,78,80
"1455",2,19,14,19.5,19.6,84,80
"1456",2,19,15,19.4,19.6,79,80
"1457",2,19,16,19.6,19.6,85,80
"1458",2,19,17,19.3,19.6,82,80
"1459",2,19,18,19.6,19.6,82,80
"1460",2,19,19,19.3,19.6,84,80
"1461",2,19,20,19.5,19.6,77,80
"1462",2,19,21,19.5,19.6,84,80
"1463",2,19,22,19.4,19.6,81,80
"1464",2,19,23,19.7,19.6,84,80
"1465",2,19,24,19.2,19.6,83,80
"1466",2,19,25,19.6,19.6,80,80
"1467",2,19,26,19.4,19.6,84,80
"1468",2,19,27,19.5,19.6,77,80
"1469",2,19,28,19.6,19.6,85,80
"1470",2,19,29,19.3,19.6,82,80
"1471",2,19,30,19.6,19.6,83,80
"1472",2,19,31,19.3,19.6,83,80
"1473",2,19,32,19.6,19.6,77,80
"1474",2,19,33,19.5,19.6,84,80
"1475",2,19,34,19.3,19.6,79,80
"1476",2,19,35,19.6,19.6,85,80
"1477",2,19,36,19.3,19.6,82,80
"1478",2,19,37,19.6,19.6,81,80
"1479",2,19,38,19.4,19.6,83,80
"1480",2,19,39,19.4,19.6,77,80
"1481",2,19,40,19.5,19.6,85,80
"1482",2,19,41,19.3,19.6,81,80
"1483",2,19,42,19.7,19.6,84,80
"1484",2,19,43,19.3,19.6,83,80
"1485",2,19,44,19.6,19.6,78,80
"1486",2,19,45,19.4,19.6,84,80
"1487",2,19,46,19.5,19.6,77,80
"1488",2,19,47,19.5,19.6,85,80
"1489",2,19,48,19.3,19.6,81,80
"1490",2,19,49,19.7,19.6,84,80
"1491",2,19,50,19.3,19.6,83,80
"1492",2,19,51,19.6,19.6,80,80
"1493",2,19,52,19.4,19.6,84,80
"1494",2,19,53,19.5,19.6,77,80
"1495",2,19,54,19.6,19.6,84,80
"1496",2,19,55,19.3,19.6,80,80
"1497",2,19,56,19.6,19.6,84,80
"1498",2,19,57,19.3,19.6,82,80
"1499",2,19,58,19.6,19.6,82,80
"1500",2,19,59,19.4,19.6,83,80
"1501",2,20,0,19.5,19.6,77,80
"1502",2,20,1,19.5,19.6,84,80
"1503",2,20,2,19.3,19.6,81,80
"1504",2,20,3,19.6,19.6,85,80
"1505",2,20,4,19.2,19.6,83,80
"1506",2,20,5,19.6,19.6,80,80
"1507",2,20,6,19.4,19.6,83,80
"1508",2,20,7,19.4,19.6,77,80
"1509",2,20,8,19.6,19.6,84,80
"1510",2,20,9,19.2,19.6,81,80
"1511",2,20,10,19.7,19.6,83,80
"1512",2,20,11,19.3,19.6,83,80
"1513",2,20,12,19.6,19.6,78,80
"1514",2,20,13,19.5,19.6,84,80
"1515",2,20,14,19.4,19.6,79,80
"1516",2,20,15,19.6,19.6,85,80
"1517",2,20,16,19.3,19.6,82,80
"1518",2,20,17,19.6,19.6,84,80
"1519",2,20,18,19.3,19.6,82,80
"1520",2,20,19,19.6,19.6,79,80
"1521",2,20,20,19.4,19.6,83,80
"1522",2,20,21,19.5,19.6,77,80
"1523",2,20,22,19.5,19.6,84,80
"1524",2,20,23,19.3,19.6,79,80
"1525",2,20,24,19.6,19.6,85,80
"1526",2,20,25,19.2,19.6,82,80
"1527",2,20,26,19.7,19.6,83,80
"1528",2,20,27,19.3,19.6,83,80
"1529",2,20,28,19.6,19.6,80,80
"1530",2,20,29,19.5,19.6,84,80
"1531",2,20,30,19.5,19.6,77,80
"1532",2,20,31,19.5,19.6,84,80
"1533",2,20,32,19.4,19.6,78,80
"1534",2,20,33,19.6,19.6,85,80
"1535",2,20,34,19.3,19.6,82,80
"1536",2,20,35,19.6,19.6,82,80
"1537",2,20,36,19.3,19.6,83,80
"1538",2,20,37,19.6,19.6,79,80
"1539",2,20,38,19.4,19.6,84,80
"1540",2,20,39,19.5,19.6,77,80
"1541",2,20,40,19.5,19.6,84,80
"1542",2,20,41,19.3,19.6,80,80
"1543",2,20,42,19.6,19.6,85,80
"1544",2,20,43,19.3,19.6,82,80
"1545",2,20,44,19.6,19.6,81,80
"1546",2,20,45,19.3,19.6,83,80
"1547",2,20,46,19.5,19.6,77,80
"1548",2,20,47,19.5,19.6,84,80
"1549",2,20,48,19.4,19.6,78,80
"1550",2,20,49,19.6,19.6,85,80
"1551",2,20,50,19.3,19.6,81,80
"1552",2,20,51,19.6,19.6,84,80
"1553",2,20,52,19.3,19.6,82,80
"1554",2,20,53,19.6,19.6,80,80
"1555",2,20,54,19.4,19.6,83,80
"1556",2,20,55,19.6,19.6,78,80
"1557",2,20,56,19.5,19.6,84,80
"1558",2,20,57,19.3,19.6,79,80
"1559",2,20,58,19.6,19.6,85,80
"1560",2,20,59,19.2,19.6,82,80
"1561",2,21,0,19.6,19.6,84,80
"1562",2,21,1,19.3,19.6,83,80
"1563",2,21,2,19.5,19.6,78,80
"1564",2,21,3,19.5,19.6,83,80
"1565",2,21,4,19.5,19.6,77,80
"1566",2,21,5,19.5,19.6,84,80
"1567",2,21,6,19.3,19.6,80,80
"1568",2,21,7,19.6,19.6,85,80
"1569",2,21,8,19.3,19.6,82,80
"1570",2,21,9,19.6,19.6,81,80
"1571",2,21,10,19.3,19.6,83,80
"1572",2,21,11,19.5,19.6,77,80
"1573",2,21,12,19.5,19.6,84,80
"1574",2,21,13,19.3,19.6,79,80
"1575",2,21,14,19.6,19.6,85,80
"1576",2,21,15,19.3,19.6,82,80
"1577",2,21,16,19.6,19.6,83,80
"1578",2,21,17,19.3,19.6,83,80
"1579",2,21,18,19.6,19.6,79,80
"1580",2,21,19,19.4,19.6,84,80
"1581",2,21,20,19.5,19.6,77,80
"1582",2,21,21,19.5,19.6,84,80
"1583",2,21,22,19.4,19.6,79,80
"1584",2,21,23,19.6,19.6,85,80
"1585",2,21,24,19.2,19.6,82,80
"1586",2,21,25,19.6,19.6,83,80
"1587",2,21,26,19.3,19.6,83,80
"1588",2,21,27,19.5,19.6,78,80
"1589",2,21,28,19.5,19.6,84,80
"1590",2,21,29,19.4,19.6,77,80
"1591",2,21,30,19.5,19.6,84,80
"1592",2,21,31,19.3,19.6,80,80
"1593",2,21,32,19.6,19.6,85,80
"1594",2,21,33,19.3,19.6,82,80
"1595",2,21,34,19.6,19.6,83,80
"1596",2,21,35,19.3,19.6,83,80
"1597",2,21,36,19.6,19.6,79,80
"1598",2,21,37,19.4,19.6,83,80
"1599",2,21,38,19.5,19.6,77,80
"1600",2,21,39,19.5,19.6,84,80
"1601",2,21,40,19.4,19.6,79,80
"1602",2,21,41,19.6,19.6,85,80
"1603",2,21,42,19.3,19.6,82,80
"1604",2,21,43,19.7,19.6,84,80
"1605",2,21,44,19.3,19.6,82,80
"1606",2,21,45,19.6,19.6,80,80
"1607",2,21,46,19.4,19.6,83,80
"1608",2,21,47,19.5,19.6,77,80
"1609",2,21,48,19.5,19.6,84,80
"1610",2,21,49,19.3,19.6,78,80
"1611",2,21,50,19.6,19.6,85,80
"1612",2,21,51,19.3,19.6,81,80
"1613",2,21,52,19.6,19.6,84,80
"1614",2,21,53,19.3,19.6,82,80
"1615",2,21,54,19.6,19.6,80,80
"1616",2,21,55,19.4,19.6,83,80
"1617",2,21,56,19.5,19.6,78,80
"1618",2,21,57,19.5,19.6,84,80
"1619",2,21,58,19.4,19.6,77,80
"1620",2,21,59,19.6,19.6,85,80
"1621",2,22,0,19.3,19.6,81,80
"1622",2,22,1,19.7,19.6,85,80
"1623",2,22,2,19.3,19.6,82,80
"1624",2,22,3,19.6,19.6,81,80
"1625",2,22,4,19.3,19.6,83,80
"1626",2,22,5,19.5,19.6,77,80
"1627",2,22,6,19.5,19.6,84,80
"1628",2,22,7,19.3,19.6,79,80
"1629",2,22,8,19.6,19.6,85,80
"1630",2,22,9,19.3,19.6,81,80
"1631",2,22,10,19.6,19.6,83,80
"1632",2,22,11,19.3,19.6,83,80
"1633",2,22,12,19.6,19.6,79,80
"1634",2,22,13,19.3,19.6,83,80
"1635",2,22,14,19.5,19.6,77,80
"1636",2,22,15,19.5,19.6,84,80
"1637",2,22,16,19.3,19.6,79,80
"1638",2,22,17,19.6,19.6,85,80
"1639",2,22,18,19.3,19.6,81,80
"1640",2,22,19,19.6,19.6,84,80
"1641",2,22,20,19.3,19.6,82,80
"1642",2,22,21,19.6,19.6,81,80
"1643",2,22,22,19.4,19.6,83,80
"1644",2,22,23,19.5,19.6,78,80
"1645",2,22,24,19.4,19.6,84,80
"1646",2,22,25,19.4,19.6,78,80
"1647",2,22,26,19.5,19.6,85,80
"1648",2,22,27,19.3,19.6,81,80
"1649",2,22,28,19.6,19.6,84,80
"1650",2,22,29,19.3,19.6,82,80
"1651",2,22,30,19.6,19.6,81,80
"1652",2,22,31,19.3,19.6,83,80
"1653",2,22,32,19.5,19.6,78,80
"1654",2,22,33,19.4,19.6,84,80
"1655",2,22,34,19.4,19.6,77,80
"1656",2,22,35,19.5,19.6,85,80
"1657",2,22,36,19.3,19.6,81,80
"1658",2,22,37,19.6,19.6,84,80
"1659",2,22,38,19.2,19.6,82,80
"1660",2,22,39,19.6,19.6,81,80
"1661",2,22,40,19.4,19.6,83,80
"1662",2,22,41,19.5,19.6,78,80
"1663",2,22,42,19.4,19.6,84,80
"1664",2,22,43,19.5,19.6,77,80
"1665",2,22,44,19.5,19.6,84,80
"1666",2,22,45,19.3,19.6,81,80
"1667",2,22,46,19.6,19.6,84,80
"1668",2,22,47,19.2,19.6,82,80
"1669",2,22,48,19.6,19.6,82,80
"1670",2,22,49,19.3,19.6,83,80
"1671",2,22,50,19.5,19.6,77,80
"1672",2,22,51,19.5,19.6,84,80
"1673",2,22,52,19.4,19.6,78,80
"1674",2,22,53,19.6,19.6,85,80
"1675",2,22,54,19.3,19.6,81,80
"1676",2,22,55,19.6,19.6,84,80
"1677",2,22,56,19.3,19.6,82,80
"1678",2,22,57,19.6,19.6,81,80
"1679",2,22,58,19.3,19.6,83,80
"1680",2,22,59,19.5,19.6,77,80
"1681",2,23,0,19.5,19.6,84,80
"1682",2,23,1,19.4,19.6,78,80
"1683",2,23,2,19.6,19.6,85,80
"1684",2,23,3,19.3,19.6,81,80
"1685",2,23,4,19.6,19.6,84,80
"1686",2,23,5,19.3,19.6,82,80
"1687",2,23,6,19.6,19.6,81,80
"1688",2,23,7,19.3,19.6,83,80
"1689",2,23,8,19.5,19.6,77,80
"1690",2,23,9,19.5,19.6,84,80
"1691",2,23,10,19.4,19.6,79,80
"1692",2,23,11,19.6,19.6,85,80
"1693",2,23,12,19.2,19.6,82,80
"1694",2,23,13,19.6,19.6,83,80
"1695",2,23,14,19.3,19.6,83,80
"1696",2,23,15,19.6,19.6,79,80
"1697",2,23,16,19.4,19.6,84,80
"1698",2,23,17,19.4,19.6,77,80
"1699",2,23,18,19.5,19.6,85,80
"1700",2,23,19,19.3,19.6,81,80
"1701",2,23,20,19.6,19.6,84,80
"1702",2,23,21,19.3,19.6,83,80
"1703",2,23,22,19.6,19.6,79,80
"1704",2,23,23,19.4,19.6,84,80
"1705",2,23,24,19.4,19.6,77,80
"1706",2,23,25,19.5,19.6,84,80
"1707",2,23,26,19.3,19.6,80,80
"1708",2,23,27,19.6,19.6,85,80
"1709",2,23,28,19.3,19.6,82,80
"1710",2,23,29,19.6,19.6,83,80
"1711",2,23,30,19.3,19.6,83,80
"1712",2,23,31,19.6,19.6,79,80
"1713",2,23,32,19.4,19.6,84,80
"1714",2,23,33,19.4,19.6,77,80
"1715",2,23,34,19.5,19.6,84,80
"1716",2,23,35,19.3,19.6,79,80
"1717",2,23,36,19.6,19.6,84,80
"1718",2,23,37,19.3,19.6,83,80
"1719",2,23,38,19.6,19.6,81,80
"1720",2,23,39,19.4,19.6,83,80
"1721",2,23,40,19.5,19.6,77,80
"1722",2,23,41,19.5,19.6,84,80
"1723",2,23,42,19.4,19.6,78,80
"1724",2,23,43,19.6,19.6,85,80
"1725",2,23,44,19.2,19.6,82,80
"1726",2,23,45,19.6,19.6,83,80
"1727",2,23,46,19.3,19.6,83,80
"1728",2,23,47,19.5,19.6,78,80
"1729",2,23,48,19.4,19.6,84,80
"1730",2,23,49,19.4,19.6,77,80
"1731",2,23,50,19.5,19.6,85,80
"1732",2,23,51,19.3,19.6,81,80
"1733",2,23,52,19.6,19.6,85,80
"1734",2,23,53,19.2,19.6,82,80
"1735",2,23,54,19.6,19.6,81,80
"1736",2,23,55,19.3,19.6,83,80
"1737",2,23,56,19.5,19.6,77,80
"1738",2,23,57,19.5,19.6,84,80
"1739",2,23,58,19.3,19.6,80,80
"1740",2,23,59,19.7,19.6,85,80
"1741",3,0,0,19.4,18.5,81,80
"1742",3,0,1,19.6,19.6,84,80
"1743",3,0,2,19.3,19.6,79,80
"1744",3,0,3,19.6,19.6,85,80
"1745",3,0,4,19.2,19.6,82,80
"1746",3,0,5,19.6,19.6,84,80
"1747",3,0,6,19.3,19.6,83,80
"1748",3,0,7,19.5,19.6,78,80
"1749",3,0,8,19.5,19.6,84,80
"1750",3,0,9,19.5,19.6,77,80
"1751",3,0,10,19.5,19.6,85,80
"1752",3,0,11,19.2,19.6,81,80
"1753",3,0,12,19.7,19.6,84,80
"1754",3,0,13,19.3,19.6,83,80
"1755",3,0,14,19.6,19.6,80,80
"1756",3,0,15,19.4,19.6,83,80
"1757",3,0,16,19.5,19.6,77,80
"1758",3,0,17,19.5,19.6,84,80
"1759",3,0,18,19.4,19.6,78,80
"1760",3,0,19,19.6,19.6,85,80
"1761",3,0,20,19.2,19.6,82,80
"1762",3,0,21,19.6,19.6,83,80
"1763",3,0,22,19.3,19.6,83,80
"1764",3,0,23,19.6,19.6,80,80
"1765",3,0,24,19.4,19.6,84,80
"1766",3,0,25,19.5,19.6,77,80
"1767",3,0,26,19.5,19.6,84,80
"1768",3,0,27,19.3,19.6,81,80
"1769",3,0,28,19.6,19.6,84,80
"1770",3,0,29,19.2,19.6,82,80
"1771",3,0,30,19.6,19.6,80,80
"1772",3,0,31,19.3,19.6,83,80
"1773",3,0,32,19.5,19.6,77,80
"1774",3,0,33,19.5,19.6,84,80
"1775",3,0,34,19.2,19.6,80,80
"1776",3,0,35,19.6,19.6,85,80
"1777",3,0,36,19.3,19.6,82,80
"1778",3,0,37,19.6,19.6,81,80
"1779",3,0,38,19.3,19.6,83,80
"1780",3,0,39,19.5,19.6,77,80
"1781",3,0,40,19.5,19.6,84,80
"1782",3,0,41,19.4,19.6,78,80
"1783",3,0,42,19.6,19.6,85,80
"1784",3,0,43,19.2,19.6,82,80
"1785",3,0,44,19.6,19.6,83,80
"1786",3,0,45,19.3,19.6,83,80
"1787",3,0,46,19.5,19.6,78,80
"1788",3,0,47,19.4,19.6,84,80
"1789",3,0,48,19.5,19.6,77,80
"1790",3,0,49,19.6,19.6,84,80
"1791",3,0,50,19.3,19.6,81,80
"1792",3,0,51,19.6,19.6,84,80
"1793",3,0,52,19.3,19.6,83,80
"1794",3,0,53,19.6,19.6,80,80
"1795",3,0,54,19.4,19.6,83,80
"1796",3,0,55,19.5,19.6,77,80
"1797",3,0,56,19.5,19.6,84,80
"1798",3,0,57,19.4,19.6,78,80
"1799",3,0,58,19.6,19.6,85,80
"1800",3,0,59,19.2,19.6,81,80
"1801",3,1,0,19.6,19.6,83,80
"1802",3,1,1,19.2,19.6,83,80
"1803",3,1,2,19.6,19.6,80,80
"1804",3,1,3,19.4,19.6,83,80
"1805",3,1,4,19.5,19.6,77,80
"1806",3,1,5,19.4,19.6,84,80
"1807",3,1,6,19.4,19.6,78,80
"1808",3,1,7,19.5,19.6,85,80
"1809",3,1,8,19.2,19.6,81,80
"1810",3,1,9,19.6,19.6,84,80
"1811",3,1,10,19.3,19.6,82,80
"1812",3,1,11,19.6,19.6,80,80
"1813",3,1,12,19.3,19.6,83,80
"1814",3,1,13,19.4,19.6,77,80
"1815",3,1,14,19.5,19.6,84,80
"1816",3,1,15,19.3,19.6,79,80
"1817",3,1,16,19.6,19.6,85,80
"1818",3,1,17,19.3,19.6,81,80
"1819",3,1,18,19.6,19.6,84,80
"1820",3,1,19,19.3,19.6,82,80
"1821",3,1,20,19.5,19.6,81,80
"1822",3,1,21,19.3,19.6,83,80
"1823",3,1,22,19.5,19.6,77,80
"1824",3,1,23,19.5,19.6,84,80
"1825",3,1,24,19.4,19.6,78,80
"1826",3,1,25,19.6,19.6,85,80
"1827",3,1,26,19.2,19.6,81,80
"1828",3,1,27,19.6,19.6,84,80
"1829",3,1,28,19.3,19.6,82,80
"1830",3,1,29,19.6,19.6,80,80
"1831",3,1,30,19.4,19.6,83,80
"1832",3,1,31,19.5,19.6,78,80
"1833",3,1,32,19.5,19.6,84,80
"1834",3,1,33,19.3,19.6,78,80
"1835",3,1,34,19.5,19.6,84,80
"1836",3,1,35,19.3,19.6,80,80
"1837",3,1,36,19.6,19.6,85,80
"1838",3,1,37,19.2,19.6,82,80
"1839",3,1,38,19.6,19.6,82,80
"1840",3,1,39,19.3,19.6,83,80
"1841",3,1,40,19.5,19.6,79,80
"1842",3,1,41,19.4,19.6,84,80
"1843",3,1,42,19.5,19.6,77,80
"1844",3,1,43,19.5,19.6,84,80
"1845",3,1,44,19.3,19.6,79,80
"1846",3,1,45,19.5,19.6,84,80
"1847",3,1,46,19.3,19.6,80,80
"1848",3,1,47,19.6,19.6,85,80
"1849",3,1,48,19.2,19.6,82,80
"1850",3,1,49,19.6,19.6,82,80
"1851",3,1,50,19.3,19.6,83,80
"1852",3,1,51,19.6,19.6,78,80
"1853",3,1,52,19.4,19.6,84,80
"1854",3,1,53,19.5,19.6,77,80
"1855",3,1,54,19.6,19.6,84,80
"1856",3,1,55,19.3,19.6,80,80
"1857",3,1,56,19.6,19.6,85,80
"1858",3,1,57,19.2,19.6,82,80
"1859",3,1,58,19.6,19.6,84,80
"1860",3,1,59,19.3,19.6,82,80
"1861",3,2,0,19.6,19.6,81,80
"1862",3,2,1,19.3,19.6,83,80
"1863",3,2,2,19.5,19.6,78,80
"1864",3,2,3,19.4,19.6,84,80
"1865",3,2,4,19.4,19.6,77,80
"1866",3,2,5,19.5,19.6,84,80
"1867",3,2,6,19.4,19.6,78,80
"1868",3,2,7,19.6,19.6,84,80
"1869",3,2,8,19.3,19.6,79,80
"1870",3,2,9,19.7,19.6,85,80
"1871",3,2,10,19.3,19.6,81,80
"1872",3,2,11,19.6,19.6,85,80
"1873",3,2,12,19.2,19.6,82,80
"1874",3,2,13,19.6,19.6,82,80
"1875",3,2,14,19.3,19.6,83,80
"1876",3,2,15,19.5,19.6,78,80
"1877",3,2,16,19.4,19.6,84,80
"1878",3,2,17,19.4,19.6,77,80
"1879",3,2,18,19.5,19.6,84,80
"1880",3,2,19,19.3,19.6,78,80
"1881",3,2,20,19.6,19.6,85,80
"1882",3,2,21,19.2,19.6,80,80
"1883",3,2,22,19.6,19.6,85,80
"1884",3,2,23,19.2,19.6,82,80
"1885",3,2,24,19.6,19.6,83,80
"1886",3,2,25,19.3,19.6,83,80
"1887",3,2,26,19.5,19.6,79,80
"1888",3,2,27,19.4,19.6,83,80
"1889",3,2,28,19.5,19.6,77,80
"1890",3,2,29,19.5,19.6,84,80
"1891",3,2,30,19.4,19.6,79,80
"1892",3,2,31,19.6,19.6,85,80
"1893",3,2,32,19.2,19.6,81,80
"1894",3,2,33,19.6,19.6,85,80
"1895",3,2,34,19.3,19.6,82,80
"1896",3,2,35,19.6,19.6,83,80
"1897",3,2,36,19.3,19.6,83,80
"1898",3,2,37,19.6,19.6,81,80
"1899",3,2,38,19.3,19.6,83,80
"1900",3,2,39,19.5,19.6,78,80
"1901",3,2,40,19.4,19.6,84,80
"1902",3,2,41,19.4,19.6,77,80
"1903",3,2,42,19.5,19.6,84,80
"1904",3,2,43,19.3,19.6,79,80
"1905",3,2,44,19.6,19.6,85,80
"1906",3,2,45,19.2,19.6,81,80
"1907",3,2,46,19.6,19.6,84,80
"1908",3,2,47,19.1,19.6,82,80
"1909",3,2,48,19.6,19.6,82,80
"1910",3,2,49,19.3,19.6,83,80
"1911",3,2,50,19.5,19.6,79,80
"1912",3,2,51,19.4,19.6,84,80
"1913",3,2,52,19.5,19.6,77,80
"1914",3,2,53,19.5,19.6,84,80
"1915",3,2,54,19.4,19.6,78,80
"1916",3,2,55,19.5,19.6,84,80
"1917",3,2,56,19.3,19.6,81,80
"1918",3,2,57,19.6,19.6,85,80
"1919",3,2,58,19.3,19.6,82,80
"1920",3,2,59,19.6,19.6,84,80
"1921",3,3,0,19.3,19.6,82,80
"1922",3,3,1,19.6,19.6,80,80
"1923",3,3,2,19.4,19.6,83,80
"1924",3,3,3,19.5,19.6,78,80
"1925",3,3,4,19.4,19.6,84,80
"1926",3,3,5,19.4,19.6,78,80
"1927",3,3,6,19.5,19.6,85,80
"1928",3,3,7,19.3,19.6,81,80
"1929",3,3,8,19.6,19.6,84,80
"1930",3,3,9,19.3,19.6,82,80
"1931",3,3,10,19.6,19.6,81,80
"1932",3,3,11,19.4,19.6,83,80
"1933",3,3,12,19.4,19.6,78,80
"1934",3,3,13,19.4,19.6,84,80
"1935",3,3,14,19.4,19.6,77,80
"1936",3,3,15,19.5,19.6,84,80
"1937",3,3,16,19.3,19.6,80,80
"1938",3,3,17,19.6,19.6,85,80
"1939",3,3,18,19.2,19.6,82,80
"1940",3,3,19,19.6,19.6,83,80
"1941",3,3,20,19.3,19.6,83,80
