"","day","hour","min","temp_log","temp_set","hum_log","hum_set"
"1335",2,17,14,24.3,24.8,54,52
"1336",2,17,15,24.2,24.8,55,52
"1337",2,17,16,24.2,24.8,55,52
"1338",2,17,17,24.2,24.8,55,52
"1339",2,17,18,24.2,24.7,57,52
"1340",2,17,19,24.2,24.8,57,52
"1341",2,17,20,24.2,24.7,58,51
"1342",2,17,21,24.2,24.8,56,51
"1343",2,17,22,24.2,24.8,57,51
"1344",2,17,23,24.2,24.7,57,52
"1345",2,17,24,24.2,24.7,56,51
"1346",2,17,25,24.1,24.7,55,51
"1347",2,17,26,24.1,24.7,54,51
"1348",2,17,27,24.1,24.7,51,51
"1349",2,17,28,24.1,24.7,50,51
"1350",2,17,29,24.1,24.7,49,51
"1351",2,17,30,24.2,24.6,48,52
"1352",2,17,31,24.1,24.6,50,52
"1353",2,17,32,24,24.5,52,53
"1354",2,17,33,24,24.5,51,53
"1355",2,17,34,24,24.5,51,53
"1356",2,17,35,23.9,24.2,54,55
"1357",2,17,36,23.8,24.2,54,54
"1358",2,17,37,23.7,24.1,52,54
"1359",2,17,38,23.6,24.1,52,55
"1360",2,17,39,23.6,24.1,53,55
"1361",2,17,40,23.7,24,53,55
"1362",2,17,41,23.6,24,54,55
"1363",2,17,42,23.5,23.9,56,55
"1364",2,17,43,23.4,23.9,56,55
"1365",2,17,44,23.3,23.9,57,56
"1366",2,17,45,23.5,23.8,57,56
"1367",2,17,46,23.3,23.8,58,56
"1368",2,17,47,23.3,23.7,58,56
"1369",2,17,48,23.2,23.7,58,56
"1370",2,17,49,23.2,23.7,59,56
"1371",2,17,50,23.2,23.7,59,56
"1372",2,17,51,23.2,23.6,59,56
"1373",2,17,52,23.1,23.6,60,57
"1374",2,17,53,23.1,23.6,60,57
"1375",2,17,54,23.1,23.5,61,57
"1376",2,17,55,23,23.5,62,57
"1377",2,17,56,23,23.5,62,57
"1378",2,17,57,23.1,23.4,62,57
"1379",2,17,58,23,23.4,63,57
"1380",2,17,59,23,23.4,63,57
"1381",2,18,0,23,23.4,62,57
"1382",2,18,1,23,23.4,62,57
"1383",2,18,2,22.9,23.2,56,58
"1384",2,18,3,22.7,23.2,57,58
"1385",2,18,4,22.7,23.2,58,58
"1386",2,18,5,22.8,23.1,58,59
"1387",2,18,6,22.7,23.1,59,59
"1388",2,18,7,22.7,23,60,59
"1389",2,18,8,22.7,22.9,59,59
"1390",2,18,9,22.5,22.9,58,59
"1391",2,18,10,22.5,22.9,58,59
"1392",2,18,11,22.4,22.9,59,59
"1393",2,18,12,22.5,22.9,58,59
"1394",2,18,13,22.5,22.9,59,59
"1395",2,18,14,22.5,22.9,59,60
"1396",2,18,15,22.6,22.8,58,59
"1397",2,18,16,22.4,22.8,57,59
"1398",2,18,17,22.4,22.8,58,59
"1399",2,18,18,22.4,22.8,58,60
"1400",2,18,19,22.4,22.6,58,61
"1401",2,18,20,22.2,22.6,59,60
"1402",2,18,21,22.2,22.6,57,61
"1403",2,18,22,22.2,22.4,58,63
"1404",2,18,23,22.1,22.1,59,64
"1405",2,18,24,21.9,21.9,65,65
"1406",2,18,25,21.7,21.8,69,65
"1407",2,18,26,21.5,21.6,70,65
"1408",2,18,27,21.3,21.6,69,65
"1409",2,18,28,21.4,21.5,68,66
"1410",2,18,29,21.2,21.2,73,67
"1411",2,18,30,20.9,21.2,71,68
"1412",2,18,31,20.8,21.1,70,68
"1413",2,18,32,20.9,21.1,65,70
"1414",2,18,33,21,21.1,72,69
"1415",2,18,34,20.9,20.9,74,70
"1416",2,18,35,20.7,20.9,73,70
"1417",2,18,36,20.6,20.9,71,69
"1418",2,18,37,20.6,21,67,68
"1419",2,18,38,20.8,21.2,65,68
"1420",2,18,39,21,21.3,69,67
"1421",2,18,40,21,21.3,72,67
"1422",2,18,41,21,21.2,73,68
"1423",2,18,42,20.8,21.2,71,67
"1424",2,18,43,20.8,21.4,69,67
"1425",2,18,44,21,21.5,68,67
"1426",2,18,45,21.2,21.4,64,68
"1427",2,18,46,21.2,21.3,67,68
"1428",2,18,47,21.1,21.3,71,67
"1429",2,18,48,21,21.4,72,66
"1430",2,18,49,21,21.5,69,66
"1431",2,18,50,21.2,21.6,69,65
"1432",2,18,51,21.2,21.6,68,66
"1433",2,18,52,21.3,21.5,66,67
"1434",2,18,53,21.2,21.4,63,68
"1435",2,18,54,21.2,21.4,72,68
"1436",2,18,55,21.1,21.2,71,69
"1437",2,18,56,20.9,20.9,67,70
"1438",2,18,57,20.8,21,74,69
"1439",2,18,58,20.6,21.2,73,67
"1440",2,18,59,20.8,21.3,70,67
"1441",2,19,0,20.9,21.5,68,66
"1442",2,19,1,21.1,21.5,67,66
"1443",2,19,2,21.2,21.4,64,67
"1444",2,19,3,21.2,21.4,66,68
"1445",2,19,4,21.1,21.4,73,66
"1446",2,19,5,21.1,21.5,71,67
"1447",2,19,6,21,21.4,69,67
"1448",2,19,7,21.1,21.2,66,68
"1449",2,19,8,21,21.2,67,68
"1450",2,19,9,20.9,21.2,73,67
"1451",2,19,10,20.9,21.4,72,67
"1452",2,19,11,21,21.6,70,65
"1453",2,19,12,21.2,21.7,69,65
"1454",2,19,13,21.2,21.5,68,68
"1455",2,19,14,21.4,21.2,66,68
"1456",2,19,15,21.1,21.1,72,70
"1457",2,19,16,20.8,21,75,68
"1458",2,19,17,20.6,21.1,71,68
"1459",2,19,18,20.7,21.2,70,67
"1460",2,19,19,20.8,21.3,68,67
"1461",2,19,20,21,21.4,64,66
"1462",2,19,21,21.1,21.4,64,66
"1463",2,19,22,21.1,21.3,64,66
"1464",2,19,23,21,21.3,70,67
"1465",2,19,24,20.9,21.2,68,67
"1466",2,19,25,20.9,21.1,65,67
"1467",2,19,26,20.8,21.2,64,67
"1468",2,19,27,20.9,21.3,69,66
"1469",2,19,28,21,21.3,71,66
"1470",2,19,29,21,21.3,70,66
"1471",2,19,30,20.9,21.3,70,67
"1472",2,19,31,20.9,21.2,68,67
"1473",2,19,32,20.9,21.2,65,66
"1474",2,19,33,20.9,21.2,62,67
"1475",2,19,34,20.9,21.2,68,67
"1476",2,19,35,20.9,21.2,72,67
"1477",2,19,36,20.9,21.2,72,67
"1478",2,19,37,20.8,21.2,71,68
"1479",2,19,38,20.9,21.2,69,67
"1480",2,19,39,20.9,21.2,66,67
"1481",2,19,40,20.9,21.2,63,67
"1482",2,19,41,21,21.3,67,66
"1483",2,19,42,21,21.4,71,66
"1484",2,19,43,21,21.4,71,66
"1485",2,19,44,21,21.5,70,65
"1486",2,19,45,21.1,21.6,69,65
"1487",2,19,46,21.2,21.7,68,65
"1488",2,19,47,21.3,21.6,66,67
"1489",2,19,48,21.4,21.6,65,67
"1490",2,19,49,21.4,21.3,65,67
"1491",2,19,50,20.9,21.1,68,69
"1492",2,19,51,20.9,20.9,67,70
"1493",2,19,52,20.7,20.7,75,70
"1494",2,19,53,20.4,20.6,74,71
"1495",2,19,54,20.3,20.5,71,71
"1496",2,19,55,20.4,20.5,70,71
"1497",2,19,56,20.3,20.4,76,71
"1498",2,19,57,20.1,20.4,74,71
"1499",2,19,58,20.1,20.3,71,72
"1500",2,19,59,20.3,20.3,74,72
"1501",2,20,0,20.1,20.2,76,72
"1502",2,20,1,20,20.1,74,74
"1503",2,20,2,20.2,20.1,79,74
"1504",2,20,3,20,20.2,74,73
"1505",2,20,4,20,20.5,71,70
"1506",2,20,5,20.2,20.6,74,70
"1507",2,20,6,20.3,20.8,74,71
"1508",2,20,7,20.4,20.7,71,70
"1509",2,20,8,20.4,20.8,67,69
"1510",2,20,9,20.5,20.9,69,70
"1511",2,20,10,20.6,20.9,75,69
"1512",2,20,11,20.6,21,72,69
"1513",2,20,12,20.6,20.9,69,69
"1514",2,20,13,20.7,20.9,65,70
"1515",2,20,14,20.7,20.7,74,71
"1516",2,20,15,20.5,20.7,75,71
"1517",2,20,16,20.7,20.6,74,71
"1518",2,20,17,20.3,20.3,76,72
"1519",2,20,18,20,20.2,73,72
"1520",2,20,19,20,20.3,70,72
"1521",2,20,20,20,20.3,77,73
"1522",2,20,21,20.1,20.3,76,73
"1523",2,20,22,20.1,20.2,71,73
"1524",2,20,23,20.1,20.2,77,74
"1525",2,20,24,20,20.2,77,73
"1526",2,20,25,19.9,20.3,74,73
"1527",2,20,26,20.1,20.2,70,72
"1528",2,20,27,20,20.2,77,73
"1529",2,20,28,19.9,20.2,76,73
"1530",2,20,29,20,20.2,71,72
"1531",2,20,30,20.1,20.4,73,73
"1532",2,20,31,20.1,20.4,77,74
"1533",2,20,32,20.4,20.2,72,73
"1534",2,20,33,20.3,20.1,77,74
"1535",2,20,34,20,20.2,73,74
"1536",2,20,35,20.1,20.2,77,75
"1537",2,20,36,20,20.2,78,76
"1538",2,20,37,20.3,20.2,80,74
"1539",2,20,38,19.9,20.3,75,74
"1540",2,20,39,20.1,20.4,71,74
"1541",2,20,40,20.2,20.2,79,73
"1542",2,20,41,20,20.2,75,74
"1543",2,20,42,20.1,20.2,75,74
"1544",2,20,43,20,20.1,74,75
"1545",2,20,44,20.1,20,78,75
"1546",2,20,45,19.8,20.1,78,74
"1547",2,20,46,19.7,20.1,74,74
"1548",2,20,47,20,20,76,74
"1549",2,20,48,19.7,20,78,74
"1550",2,20,49,19.7,20,74,75
"1551",2,20,50,20,20,80,75
"1552",2,20,51,19.7,20,77,75
"1553",2,20,52,19.8,19.9,72,76
"1554",2,20,53,19.8,19.9,80,76
"1555",2,20,54,19.6,20,76,76
"1556",2,20,55,19.9,19.9,77,77
"1557",2,20,56,19.7,20,80,75
"1558",2,20,57,19.7,20.2,77,75
"1559",2,20,58,20,20.2,73,76
"1560",2,20,59,20,20,80,76
"1561",2,21,0,20.1,19.9,74,76
"1562",2,21,1,19.9,19.8,81,75
"1563",2,21,2,19.5,20,77,74
"1564",2,21,3,19.6,20.1,72,76
"1565",2,21,4,20,20.1,80,73
"1566",2,21,5,19.8,20.3,73,74
"1567",2,21,6,20.2,20.4,77,74
"1568",2,21,7,20.1,20.4,77,76
"1569",2,21,8,20.5,20.3,81,76
"1570",2,21,9,20.2,20.3,78,76
"1571",2,21,10,20.2,20.1,78,76
"1572",2,21,11,19.9,20,77,75
"1573",2,21,12,19.8,20.1,72,74
"1574",2,21,13,19.9,20.2,78,76
"1575",2,21,14,20.1,20.2,73,77
"1576",2,21,15,20,20.1,81,76
"1577",2,21,16,19.8,20,78,77
"1578",2,21,17,20.1,20,81,76
"1579",2,21,18,19.7,20,78,75
"1580",2,21,19,19.7,20.2,73,74
"1581",2,21,20,20,20.2,77,75
"1582",2,21,21,20,20.1,78,75
"1583",2,21,22,19.9,20.1,73,75
"1584",2,21,23,19.9,20.1,79,74
"1585",2,21,24,19.8,20.2,77,74
"1586",2,21,25,19.9,20.2,71,75
"1587",2,21,26,20,20.2,80,76
"1588",2,21,27,20,20.2,78,75
"1589",2,21,28,19.9,20.2,73,76
"1590",2,21,29,20.1,20.2,81,76
"1591",2,21,30,19.9,20.1,77,75
"1592",2,21,31,19.9,20.1,73,76
"1593",2,21,32,19.9,20,80,77
"1594",2,21,33,20,19.9,74,77
"1595",2,21,34,19.8,19.7,81,78
"1596",2,21,35,19.7,19.7,75,77
"1597",2,21,36,19.5,19.7,79,77
"1598",2,21,37,19.9,19.7,83,78
"1599",2,21,38,19.6,19.7,80,78
"1600",2,21,39,19.7,19.7,79,79
"1601",2,21,40,19.5,19.6,82,79
"1602",2,21,41,19.6,19.6,77,79
"1603",2,21,42,19.5,19.5,82,79
"1604",2,21,43,19.5,19.4,77,79
"1605",2,21,44,19.4,19.4,83,79
"1606",2,21,45,19.2,19.3,77,80
"1607",2,21,46,19.3,19.2,84,80
"1608",2,21,47,19.2,19.1,78,80
"1609",2,21,48,19.2,19.1,84,79
"1610",2,21,49,18.9,19.3,80,80
"1611",2,21,50,19.3,19.3,84,80
"1612",2,21,51,19.2,19.3,79,79
"1613",2,21,52,19.3,19.5,83,78
"1614",2,21,53,19.2,19.7,79,78
"1615",2,21,54,19.7,19.6,82,78
"1616",2,21,55,19.4,19.5,80,78
"1617",2,21,56,19.4,19.4,77,78
"1618",2,21,57,19.2,19.5,82,78
"1619",2,21,58,19.2,19.5,77,78
"1620",2,21,59,19.5,19.5,83,79
"1621",2,22,0,19.5,19.5,77,80
"1622",2,22,1,19.5,19.4,84,79
"1623",2,22,2,19.1,19.4,80,79
"1624",2,22,3,19.4,19.4,83,79
"1625",2,22,4,19.5,19.4,80,78
"1626",2,22,5,19.4,19.4,77,78
"1627",2,22,6,19.2,19.4,81,78
"1628",2,22,7,19.2,19.5,76,78
"1629",2,22,8,19.5,19.5,83,78
"1630",2,22,9,19.2,19.5,79,78
"1631",2,22,10,19.5,19.5,80,78
"1632",2,22,11,19.2,19.6,81,79
"1633",2,22,12,19.7,19.5,80,79
"1634",2,22,13,19.3,19.6,82,80
"1635",2,22,14,19.6,19.4,81,80
"1636",2,22,15,19.3,19.3,82,80
"1637",2,22,16,19.4,19.2,79,80
"1638",2,22,17,19.1,19.2,83,80
"1639",2,22,18,19.2,19.2,78,80
"1640",2,22,19,19,19.2,83,80
"1641",2,22,20,19.1,19.3,78,80
"1642",2,22,21,19.2,19.3,83,80
"1643",2,22,22,19.2,19.3,78,80
"1644",2,22,23,19.3,19.2,84,80
"1645",2,22,24,19.2,19.2,78,80
"1646",2,22,25,19.1,19.3,84,80
"1647",2,22,26,19,19.3,78,80
"1648",2,22,27,19.2,19.2,84,80
"1649",2,22,28,19.2,19.3,78,80
"1650",2,22,29,19.3,19.3,84,80
"1651",2,22,30,19.1,19.3,78,80
"1652",2,22,31,19.2,19.4,84,80
"1653",2,22,32,19.3,19.3,78,80
"1654",2,22,33,19.2,19.3,84,80
"1655",2,22,34,19.1,19.3,77,80
"1656",2,22,35,19.2,19.2,84,80
"1657",2,22,36,19.2,19.1,78,80
"1658",2,22,37,19.1,19.1,84,80
"1659",2,22,38,18.8,19.1,80,80
"1660",2,22,39,19.1,18.9,84,80
"1661",2,22,40,18.9,18.9,80,80
"1662",2,22,41,19,19.1,85,80
"1663",2,22,42,18.8,19.2,79,80
"1664",2,22,43,19.2,19.2,84,80
"1665",2,22,44,19.2,19.1,77,80
"1666",2,22,45,19,19.1,84,80
"1667",2,22,46,18.9,19,79,80
"1668",2,22,47,19,18.9,84,80
"1669",2,22,48,18.8,18.9,78,80
"1670",2,22,49,18.9,18.9,83,80
"1671",2,22,50,18.8,19,78,80
"1672",2,22,51,19,19,83,80
"1673",2,22,52,19.1,18.9,78,80
"1674",2,22,53,18.8,18.8,83,80
"1675",2,22,54,18.8,18.8,78,80
"1676",2,22,55,18.7,18.8,84,80
"1677",2,22,56,18.6,18.7,77,80
"1678",2,22,57,18.6,18.7,84,80
"1679",2,22,58,18.9,18.7,84,80
"1680",2,22,59,18.6,18.7,80,80
"1681",2,23,0,18.8,18.8,85,80
"1682",2,23,1,18.6,18.8,79,80
"1683",2,23,2,18.8,18.6,84,80
"1684",2,23,3,18.7,18.6,78,80
"1685",2,23,4,18.7,18.6,84,80
"1686",2,23,5,18.4,18.7,79,80
"1687",2,23,6,18.7,18.8,84,80
"1688",2,23,7,18.6,18.7,80,80
"1689",2,23,8,18.7,18.8,85,80
"1690",2,23,9,18.5,18.7,78,80
"1691",2,23,10,18.7,18.7,83,80
"1692",2,23,11,18.7,18.7,77,80
"1693",2,23,12,18.6,18.7,84,80
"1694",2,23,13,18.6,18.7,78,80
"1695",2,23,14,18.6,18.8,84,80
"1696",2,23,15,18.6,18.7,79,80
"1697",2,23,16,18.7,18.7,84,80
"1698",2,23,17,18.5,18.7,78,80
"1699",2,23,18,18.7,18.7,84,80
"1700",2,23,19,18.5,18.8,78,80
"1701",2,23,20,18.8,18.9,83,80
"1702",2,23,21,18.8,18.9,78,80
"1703",2,23,22,18.8,18.9,82,80
"1704",2,23,23,18.9,18.8,80,80
"1705",2,23,24,18.7,18.8,82,80
"1706",2,23,25,18.8,18.8,85,80
"1707",2,23,26,18.5,18.8,81,80
"1708",2,23,27,18.8,18.8,85,80
"1709",2,23,28,18.6,18.9,79,80
"1710",2,23,29,18.9,18.9,84,80
"1711",2,23,30,18.8,18.8,78,80
"1712",2,23,31,18.8,18.8,83,80
"1713",2,23,32,18.7,18.8,78,80
"1714",2,23,33,18.7,18.8,84,80
"1715",2,23,34,18.6,18.8,78,80
"1716",2,23,35,18.8,18.8,84,80
"1717",2,23,36,18.6,18.8,78,80
"1718",2,23,37,18.8,18.8,84,80
"1719",2,23,38,18.6,18.9,79,80
"1720",2,23,39,18.8,18.8,84,80
"1721",2,23,40,18.7,18.7,79,80
"1722",2,23,41,18.7,18.6,84,80
"1723",2,23,42,18.5,18.5,80,80
"1724",2,23,43,18.5,18.5,85,80
"1725",2,23,44,18.3,18.5,80,80
"1726",2,23,45,18.6,18.6,85,80
"1727",2,23,46,18.3,18.6,79,80
"1728",2,23,47,18.6,18.7,84,80
"1729",2,23,48,18.6,18.6,78,80
"1730",2,23,49,18.5,18.7,83,80
"1731",2,23,50,18.6,18.8,78,80
"1732",2,23,51,18.6,18.8,81,80
"1733",2,23,52,18.9,18.9,83,80
"1734",2,23,53,18.8,18.9,80,80
"1735",2,23,54,19,18.9,85,80
"1736",2,23,55,18.7,18.9,80,80
"1737",2,23,56,18.9,18.8,85,80
"1738",2,23,57,18.6,18.7,81,80
"1739",2,23,58,18.7,18.7,85,80
"1740",2,23,59,18.4,18.7,81,80
"1741",3,0,0,18.7,18.7,85,80
"1742",3,0,1,18.9,18.7,84,80
"1743",3,0,2,18.6,18.7,78,80
"1744",3,0,3,18.7,18.7,83,80
"1745",3,0,4,18.7,18.7,78,80
"1746",3,0,5,18.6,18.6,82,80
"1747",3,0,6,18.7,18.6,79,80
"1748",3,0,7,18.6,18.7,81,80
"1749",3,0,8,18.8,18.7,83,80
"1750",3,0,9,18.5,18.8,82,80
"1751",3,0,10,18.7,18.9,79,80
"1752",3,0,11,18.7,18.9,83,80
"1753",3,0,12,18.9,18.9,79,80
"1754",3,0,13,18.8,18.9,83,80
"1755",3,0,14,18.8,19,78,80
"1756",3,0,15,18.9,19,81,80
"1757",3,0,16,19.2,19,83,80
"1758",3,0,17,18.8,18.9,80,80
"1759",3,0,18,19,18.9,85,80
"1760",3,0,19,18.7,18.9,81,80
"1761",3,0,20,18.9,18.8,85,80
"1762",3,0,21,18.6,18.8,81,80
"1763",3,0,22,18.8,18.8,84,80
"1764",3,0,23,18.6,18.6,79,80
"1765",3,0,24,18.8,18.6,85,80
"1766",3,0,25,18.6,18.6,78,80
"1767",3,0,26,18.7,18.8,84,80
"1768",3,0,27,18.6,18.8,77,80
"1769",3,0,28,18.6,18.9,82,80
"1770",3,0,29,19.1,19.1,82,80
"1771",3,0,30,18.9,19.1,81,80
"1772",3,0,31,19.2,19,85,80
"1773",3,0,32,18.9,19,79,80
"1774",3,0,33,19,19,84,80
"1775",3,0,34,18.8,18.9,79,80
"1776",3,0,35,18.9,19,85,80
"1777",3,0,36,18.7,19,78,80
"1778",3,0,37,19,19,83,80
"1779",3,0,38,18.9,19,78,80
"1780",3,0,39,18.9,19,82,80
"1781",3,0,40,19.1,18.9,79,80
"1782",3,0,41,18.7,18.8,83,80
"1783",3,0,42,18.8,18.7,78,80
"1784",3,0,43,18.6,18.7,82,80
"1785",3,0,44,18.8,18.7,81,80
"1786",3,0,45,18.5,18.7,81,80
"1787",3,0,46,18.8,18.7,84,80
"1788",3,0,47,18.6,18.6,80,80
"1789",3,0,48,18.7,18.6,85,80
"1790",3,0,49,18.5,18.6,79,80
"1791",3,0,50,18.6,18.6,84,80
"1792",3,0,51,18.5,18.6,78,80
"1793",3,0,52,18.6,18.6,84,80
"1794",3,0,53,18.4,18.7,78,80
"1795",3,0,54,18.5,18.7,82,80
"1796",3,0,55,18.9,18.7,85,80
"1797",3,0,56,18.6,18.7,79,80
"1798",3,0,57,18.8,18.8,84,80
"1799",3,0,58,18.6,18.8,78,80
"1800",3,0,59,18.8,18.9,83,80
"1801",3,1,0,18.8,18.8,77,80
"1802",3,1,1,18.7,18.8,84,80
"1803",3,1,2,18.6,18.8,79,80
"1804",3,1,3,18.8,18.8,84,80
"1805",3,1,4,18.6,18.8,78,80
"1806",3,1,5,18.8,18.8,84,80
"1807",3,1,6,18.7,18.8,78,80
"1808",3,1,7,18.7,18.8,82,80
"1809",3,1,8,18.8,18.8,79,80
"1810",3,1,9,18.6,18.9,83,80
"1811",3,1,10,18.7,18.9,77,80
"1812",3,1,11,18.8,18.9,83,80
"1813",3,1,12,18.8,18.9,78,80
"1814",3,1,13,18.8,18.8,83,80
"1815",3,1,14,18.8,18.7,78,80
"1816",3,1,15,18.6,18.6,84,80
"1817",3,1,16,18.5,18.6,77,80
"1818",3,1,17,18.5,18.6,84,80
"1819",3,1,18,18.4,18.6,78,80
"1820",3,1,19,18.6,18.6,84,80
"1821",3,1,20,18.4,18.6,78,80
"1822",3,1,21,18.5,18.6,82,80
"1823",3,1,22,18.8,18.8,84,80
"1824",3,1,23,18.6,18.8,80,80
"1825",3,1,24,18.9,18.9,84,80
"1826",3,1,25,18.7,19,78,80
"1827",3,1,26,18.9,19,83,80
"1828",3,1,27,19,19,78,80
"1829",3,1,28,18.9,18.9,82,80
"1830",3,1,29,19,18.9,81,80
"1831",3,1,30,18.7,18.8,82,80
"1832",3,1,31,18.8,18.9,81,80
"1833",3,1,32,18.7,18.9,81,80
"1834",3,1,33,19,18.9,85,80
"1835",3,1,34,18.8,18.9,79,80
"1836",3,1,35,19,18.8,84,80
"1837",3,1,36,18.7,18.8,79,80
"1838",3,1,37,18.8,18.8,85,80
"1839",3,1,38,18.5,18.9,80,80
"1840",3,1,39,18.9,18.9,85,80
"1841",3,1,40,18.7,18.9,80,80
"1842",3,1,41,18.9,18.9,85,80
"1843",3,1,42,18.7,18.9,79,80
"1844",3,1,43,19,18.8,84,80
"1845",3,1,44,18.8,18.8,78,80
"1846",3,1,45,18.8,18.8,83,80
"1847",3,1,46,18.7,18.8,78,80
"1848",3,1,47,18.7,18.8,84,80
"1849",3,1,48,18.7,18.8,78,80
"1850",3,1,49,18.7,18.9,81,80
"1851",3,1,50,19,18.9,84,80
"1852",3,1,51,18.7,18.9,80,80
"1853",3,1,52,19,18.9,85,80
"1854",3,1,53,18.7,18.9,79,80
"1855",3,1,54,18.9,18.9,84,80
"1856",3,1,55,18.8,19,78,80
"1857",3,1,56,18.9,19,82,80
"1858",3,1,57,19.1,18.9,80,80
"1859",3,1,58,18.8,18.9,81,80
"1860",3,1,59,19,18.9,84,80
"1861",3,2,0,18.7,18.9,82,80
"1862",3,2,1,19,18.8,84,80
"1863",3,2,2,18.6,18.8,82,80
"1864",3,2,3,18.8,18.9,82,80
"1865",3,2,4,18.7,18.9,80,80
"1866",3,2,5,19,19,85,80
"1867",3,2,6,18.8,18.9,78,80
"1868",3,2,7,18.9,18.9,83,80
"1869",3,2,8,18.8,18.9,78,80
"1870",3,2,9,18.8,18.9,82,80
"1871",3,2,10,19,18.8,80,80
"1872",3,2,11,18.7,18.8,82,80
"1873",3,2,12,18.8,18.8,79,80
"1874",3,2,13,18.6,18.7,83,80
"1875",3,2,14,18.7,18.7,79,80
"1876",3,2,15,18.5,18.7,82,80
"1877",3,2,16,18.7,18.6,85,80
"1878",3,2,17,18.4,18.6,81,80
"1879",3,2,18,18.7,18.6,84,80
"1880",3,2,19,18.4,18.6,81,80
"1881",3,2,20,18.7,18.6,84,80
"1882",3,2,21,18.4,18.7,81,80
"1883",3,2,22,18.7,18.7,83,80
"1884",3,2,23,18.5,18.7,82,80
"1885",3,2,24,18.8,18.7,83,80
"1886",3,2,25,18.5,18.6,80,80
"1887",3,2,26,18.7,18.6,85,80
"1888",3,2,27,18.5,18.6,79,80
"1889",3,2,28,18.6,18.5,84,80
"1890",3,2,29,18.5,18.4,78,80
"1891",3,2,30,18.4,18.4,83,80
"1892",3,2,31,18.4,18.4,78,80
"1893",3,2,32,18.3,18.5,82,80
"1894",3,2,33,18.6,18.5,81,80
"1895",3,2,34,18.3,18.5,82,80
"1896",3,2,35,18.5,18.6,79,80
"1897",3,2,36,18.4,18.6,81,80
"1898",3,2,37,18.8,18.6,85,80
"1899",3,2,38,18.5,18.6,79,80
"1900",3,2,39,18.6,18.6,84,80
"1901",3,2,40,18.4,18.6,80,80
"1902",3,2,41,18.6,18.6,85,80
"1903",3,2,42,18.4,18.6,79,80
"1904",3,2,43,18.5,18.6,84,80
"1905",3,2,44,18.5,18.6,77,80
"1906",3,2,45,18.5,18.7,84,80
"1907",3,2,46,18.5,18.8,79,80
"1908",3,2,47,18.7,18.8,84,80
"1909",3,2,48,18.7,18.7,78,80
"1910",3,2,49,18.7,18.7,83,80
"1911",3,2,50,18.6,18.7,78,80
"1912",3,2,51,18.6,18.7,82,80
"1913",3,2,52,18.8,18.7,81,80
"1914",3,2,53,18.5,18.8,83,80
"1915",3,2,54,18.7,18.8,78,80
"1916",3,2,55,18.6,18.9,83,80
"1917",3,2,56,18.7,18.9,77,80
"1918",3,2,57,18.8,19,84,80
"1919",3,2,58,18.8,19,78,80
"1920",3,2,59,18.9,19,84,80
"1921",3,3,0,18.9,19.1,78,80
"1922",3,3,1,19,19.1,82,80
"1923",3,3,2,19.1,19.1,79,80
"1924",3,3,3,18.9,19.2,81,80
"1925",3,3,4,19.3,19.4,83,80
"1926",3,3,5,19.1,19.5,80,80
"1927",3,3,6,19.6,19.7,84,80
"1928",3,3,7,19.4,19.8,80,80
"1929",3,3,8,19.7,19.9,84,80
"1930",3,3,9,19.7,19.9,77,80
"1931",3,3,10,19.8,20,83,80
"1932",3,3,11,20,20.2,78,79
"1933",3,3,12,20,20.3,81,79
"1934",3,3,13,20.3,20.3,79,78
"1935",3,3,14,20,20.4,79,78
"1936",3,3,15,20.4,20.5,81,78
"1937",3,3,16,20.1,20.5,80,77
"1938",3,3,17,20.2,20.5,75,78
"1939",3,3,18,20.3,20.3,82,79
"1940",3,3,19,20.4,20.3,78,78
"1941",3,3,20,20.1,20.3,79,79
"1942",3,3,21,20.4,20.2,84,80
"1943",3,3,22,20.1,20.1,79,79
"1944",3,3,23,20,20.1,84,79
"1945",3,3,24,19.8,20.2,78,79
"1946",3,3,25,20.1,20.2,82,78
"1947",3,3,26,19.9,20.3,79,78
"1948",3,3,27,20.2,20.3,82,78
"1949",3,3,28,20,20.3,80,78
"1950",3,3,29,20.2,20.3,77,78
"1951",3,3,30,20,20.3,81,78
"1952",3,3,31,20.1,20.4,75,78
"1953",3,3,32,20.2,20.4,82,78
"1954",3,3,33,20.2,20.4,76,77
"1955",3,3,34,20.3,20.4,82,78
"1956",3,3,35,20.1,20.4,78,78
"1957",3,3,36,20.2,20.4,82,78
"1958",3,3,37,20.4,20.2,79,78
"1959",3,3,38,20,20.2,81,79
"1960",3,3,39,20.2,20.1,79,79
"1961",3,3,40,19.9,20,82,80
"1962",3,3,41,20.1,19.9,83,80
"1963",3,3,42,19.7,19.8,82,80
"1964",3,3,43,19.9,19.7,82,80
"1965",3,3,44,19.5,19.6,82,80
"1966",3,3,45,19.6,19.6,81,80
"1967",3,3,46,19.4,19.5,82,80
"1968",3,3,47,19.6,19.5,81,80
"1969",3,3,48,19.3,19.4,82,80
"1970",3,3,49,19.5,19.4,81,80
"1971",3,3,50,19.2,19.3,82,80
"1972",3,3,51,19.4,19.2,82,80
"1973",3,3,52,19,19.1,82,80
"1974",3,3,53,19.2,19.1,80,80
"1975",3,3,54,18.9,19.1,83,80
"1976",3,3,55,19.1,19.1,79,80
"1977",3,3,56,19,19.1,83,80
"1978",3,3,57,19.1,19,79,80
"1979",3,3,58,18.9,19,83,80
"1980",3,3,59,18.8,18.9,78,80
